,epoch_losses,elapsed_time,epoch_accuracies
0,2.2966644380052212,10.302686657756567,0.1325476694915254
1,2.0881799216997825,17.79664421454072,0.2824638064129878
2,1.6592825247069536,24.84986713528633,0.4289812854791092
3,1.3762480182162786,31.760416503995657,0.5310955153683484
4,1.1908126771450043,38.7663068510592,0.6040121822033898
5,1.056643474910219,45.662360958755016,0.6506885593220338
6,0.977399374973976,52.60960986278951,0.6822254592079228
7,0.923324377354929,59.488650642335415,0.7029484464960584
8,0.8712653628850388,66.46541342698038,0.7199196679107214
9,0.8320563233504861,73.42662094905972,0.7356991525423728
10,0.81131046303248,80.46758612245321,0.7435337219197872
11,0.782052545224206,87.42336598038673,0.7531558967242806
12,0.7664495236792807,94.44908497482538,0.7630208331649586
13,0.7530505210161209,101.51914024725556,0.7670815677966102
14,0.734972521157588,108.47306972183287,0.770656779661017
15,0.7285654524625358,115.50399659015238,0.7737023305084746
16,0.7204318304183119,122.48244555108249,0.7759533898305084
17,0.7091870797892749,129.55973756313324,0.7812279306225858
18,0.7049869187807632,136.51832224428654,0.783611405198857
19,0.6928152924371977,143.56571245007217,0.7857300492666536
20,0.6897651255130768,150.58998830243945,0.7867893713005518
21,0.6757370425482928,157.5595746487379,0.7916225280802128
22,0.6818158030509949,164.54827916249633,0.79029837553784
23,0.6718878887467465,171.55809706263244,0.7930128882497044
24,0.6680279818631835,178.72825160250068,0.7931232346316516
25,0.6637500999337536,185.8171018473804,0.7967867229954672
26,0.6648952213384337,193.04338685423136,0.7952639475717382
27,0.6631723071559,200.05847275070846,0.7957274009615688
28,0.6553704506259853,207.0720746424049,0.799037782317501
29,0.6520345895472219,216.89915302954614,0.7991701975717382
305
