,epoch_losses,elapsed_time,epoch_accuracies
0,2.304098157559411,8.183968903496861,0.1322619313910856
1,2.2942891484600003,13.699933353811502,0.1368964652893907
2,2.2700927136308056,18.208051757887006,0.21063085430759496
3,2.095425383519318,22.654131095856428,0.3176851025072195
4,1.8266738855232627,27.133040795102715,0.3722889721393585
5,1.6748411897885598,31.65659749135375,0.43572284811634127
6,1.5289905192488331,36.07180951535702,0.48026315792132235
7,1.4176962577690513,40.581889213994145,0.5185590431851855
8,1.3205886553909818,45.05747539177537,0.5624651535082672
9,1.2439415828656342,49.52779462188482,0.5875892063318673
10,1.1952950075521307,53.98626495152712,0.6127481046369521
11,1.1241463362160375,58.381933281198144,0.6432105818037259
12,1.0641412159143868,62.78534629009664,0.6669129123122005
13,1.02602724301613,67.08102296292782,0.6834717887943074
14,0.9939317773964446,71.41535138338804,0.6936259481866481
15,0.9771401397252487,75.712047977373,0.6966854374287492
16,0.9282685902159092,80.0656308401376,0.7109444697024458
17,0.9174741264116966,84.55323063768446,0.7166313559322034
18,0.887817406048209,89.06236943416297,0.7314618644067796
19,0.8832561242378364,93.59980819374323,0.7317685100991848
20,0.8629413196596049,98.11986028030515,0.7410863627821712
21,0.8486295332342891,102.57139501906931,0.7409887930094186
22,0.8415010157278029,107.13106252998114,0.745281835733834
23,0.8503274119506448,111.57632776908576,0.740556701765222
24,0.8154751577619779,116.107246870175,0.7516795831211542
25,0.8448126043303538,120.62772610411048,0.7416578389830508
26,0.7872503531181206,125.1214595194906,0.7614364967507831
27,0.8261761038990344,129.662297738716,0.7464247881355932
28,0.7782537644192323,134.19957980699837,0.7620916033195237
29,0.7900040856862472,138.7314416114241,0.7624052187143746
469141
544
